Dates,1,2,3,4,5,6,7,8
2009-11-01,22.472,22.472,22.472,22.472,22.472,22.472,22.472,22.472
2009-11-02,21.242,21.242,21.242,21.242,21.242,21.242,21.242,21.242
2009-11-03,21.579,21.579,21.579,21.579,21.579,21.579,21.579,21.579
2009-11-04,21.651,21.651,21.651,21.651,21.651,21.651,21.651,21.651
2009-11-05,21.263,21.263,21.263,21.263,21.263,21.263,21.263,21.263
2009-11-06,21.569,21.569,21.569,21.569,21.569,21.569,21.569,21.569
2009-11-07,21.473,21.473,21.473,21.473,21.473,21.473,21.473,21.473
2009-11-08,21.684,21.684,21.684,21.684,21.684,21.684,21.684,21.684
2009-11-09,22.404,22.404,22.404,22.404,22.404,22.404,22.404,22.404
2009-11-10,22.968,22.968,22.968,22.968,22.968,22.968,22.968,22.968
2009-11-11,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4
2009-11-12,22.171,22.171,22.171,22.171,22.171,22.171,22.171,22.171
2009-11-13,21.174,21.174,21.174,21.174,21.174,21.174,21.174,21.174
2009-11-14,21.33,21.33,21.33,21.33,21.33,21.33,21.33,21.33
2009-11-15,21.69,21.69,21.69,21.69,21.69,21.69,21.69,21.69
2009-11-16,24.085,24.085,24.085,24.085,24.085,24.085,24.085,24.085
2009-11-17,22.268,22.268,22.268,22.268,22.268,22.268,22.268,22.268
2009-11-18,21.968,21.968,21.968,21.968,21.968,21.968,21.968,21.968
2009-11-19,24.11,24.11,24.11,24.11,24.11,24.11,24.11,24.11
2009-11-20,22.054,22.054,22.054,22.054,22.054,22.054,22.054,22.054
2009-11-21,22.755,22.755,22.755,22.755,22.755,22.755,22.755,22.755
2009-11-22,23.138,23.138,23.138,23.138,23.138,23.138,23.138,23.138
2009-11-23,23.349,23.349,23.349,23.349,23.349,23.349,23.349,23.349
2009-11-24,23.037,23.037,23.037,23.037,23.037,23.037,23.037,23.037
2009-11-25,21.65,21.65,21.65,21.65,21.65,21.65,21.65,21.65
2009-11-26,22.531,22.531,22.531,22.531,22.531,22.531,22.531,22.531
2009-11-27,22.392,22.392,22.392,22.392,22.392,22.392,22.392,22.392
2009-11-28,22.678,22.678,22.678,22.678,22.678,22.678,22.678,22.678
2009-11-29,22.388,22.388,22.388,22.388,22.388,22.388,22.388,22.388
2009-11-30,22.542,22.542,22.542,22.542,22.542,22.542,22.542,22.542
2009-12-01,22.424,22.424,22.424,22.424,22.424,22.424,22.424,22.424
2009-12-02,22.005,22.005,22.005,22.005,22.005,22.005,22.005,22.005
2009-12-03,22.949,22.949,22.949,22.949,22.949,22.949,22.949,22.949
2009-12-04,23.454,23.454,23.454,23.454,23.454,23.454,23.454,23.454
2009-12-05,22.867,22.867,22.867,22.867,22.867,22.867,22.867,22.867
2009-12-06,22.532,22.532,22.532,22.532,22.532,22.532,22.532,22.532
2009-12-07,23.266,23.266,23.266,23.266,23.266,23.266,23.266,23.266
2009-12-08,21.761,21.761,21.761,21.761,21.761,21.761,21.761,21.761
2009-12-09,22.675,22.675,22.675,22.675,22.675,22.675,22.675,22.675
2009-12-10,22.683,22.683,22.683,22.683,22.683,22.683,22.683,22.683
2009-12-11,23.084,23.084,23.084,23.084,23.084,23.084,23.084,23.084
2009-12-12,22.587,22.587,22.587,22.587,22.587,22.587,22.587,22.587
2009-12-13,23.166,23.166,23.166,23.166,23.166,23.166,23.166,23.166
2009-12-14,22.803,22.803,22.803,22.803,22.803,22.803,22.803,22.803
2009-12-15,22.926,22.926,22.926,22.926,22.926,22.926,22.926,22.926
2009-12-16,22.719,22.719,22.719,22.719,22.719,22.719,22.719,22.719
2009-12-17,22.872,22.872,22.872,22.872,22.872,22.872,22.872,22.872
2009-12-18,21.696,21.696,21.696,21.696,21.696,21.696,21.696,21.696
2009-12-19,21.943,21.943,21.943,21.943,21.943,21.943,21.943,21.943
2009-12-20,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4
2009-12-21,21.508,21.508,21.508,21.508,21.508,21.508,21.508,21.508
2009-12-22,21.99,21.99,21.99,21.99,21.99,21.99,21.99,21.99
2009-12-23,22.253,22.253,22.253,22.253,22.253,22.253,22.253,22.253
2009-12-24,22.244,22.244,22.244,22.244,22.244,22.244,22.244,22.244
2009-12-25,22.112,22.112,22.112,22.112,22.112,22.112,22.112,22.112
2009-12-26,23.07,23.07,23.07,23.07,23.07,23.07,23.07,23.07
2009-12-27,21.977,21.977,21.977,21.977,21.977,21.977,21.977,21.977
2009-12-28,22.156,22.156,22.156,22.156,22.156,22.156,22.156,22.156
2009-12-29,22.975,22.975,22.975,22.975,22.975,22.975,22.975,22.975
2009-12-30,22.586,22.586,22.586,22.586,22.586,22.586,22.586,22.586
2009-12-31,22.773,22.773,22.773,22.773,22.773,22.773,22.773,22.773
2010-01-01,23.481,23.481,23.481,23.481,23.481,23.481,23.481,23.481
2010-01-02,22.566,22.566,22.566,22.566,22.566,22.566,22.566,22.566
2010-01-03,23.541,23.541,23.541,23.541,23.541,23.541,23.541,23.541
2010-01-04,22.229,22.229,22.229,22.229,22.229,22.229,22.229,22.229
2010-01-05,22.373,22.373,22.373,22.373,22.373,22.373,22.373,22.373
2010-01-06,22.893,22.893,22.893,22.893,22.893,22.893,22.893,22.893
2010-01-07,23.739,23.739,23.739,23.739,23.739,23.739,23.739,23.739
2010-01-08,24.097,24.097,24.097,24.097,24.097,24.097,24.097,24.097
2010-01-09,23.593,23.593,23.593,23.593,23.593,23.593,23.593,23.593
2010-01-10,23.588,23.588,23.588,23.588,23.588,23.588,23.588,23.588
2010-01-11,23.609,23.609,23.609,23.609,23.609,23.609,23.609,23.609
2010-01-12,22.29,22.29,22.29,22.29,22.29,22.29,22.29,22.29
2010-01-13,22.954,22.954,22.954,22.954,22.954,22.954,22.954,22.954
2010-01-14,23.55,23.55,23.55,23.55,23.55,23.55,23.55,23.55
2010-01-15,23.118,23.118,23.118,23.118,23.118,23.118,23.118,23.118
2010-01-16,23.719,23.719,23.719,23.719,23.719,23.719,23.719,23.719
2010-01-17,23.555,23.555,23.555,23.555,23.555,23.555,23.555,23.555
2010-01-18,23.137,23.137,23.137,23.137,23.137,23.137,23.137,23.137
2010-01-19,23.025,23.025,23.025,23.025,23.025,23.025,23.025,23.025
2010-01-20,23.501,23.501,23.501,23.501,23.501,23.501,23.501,23.501
2010-01-21,23.279,23.279,23.279,23.279,23.279,23.279,23.279,23.279
2010-01-22,22.978,22.978,22.978,22.978,22.978,22.978,22.978,22.978
2010-01-23,23.167,23.167,23.167,23.167,23.167,23.167,23.167,23.167
2010-01-24,23.394,23.394,23.394,23.394,23.394,23.394,23.394,23.394
2010-01-25,22.417,22.417,22.417,22.417,22.417,22.417,22.417,22.417
2010-01-26,23.236,23.236,23.236,23.236,23.236,23.236,23.236,23.236
2010-01-27,22.496,22.496,22.496,22.496,22.496,22.496,22.496,22.496
2010-01-28,23.375,23.375,23.375,23.375,23.375,23.375,23.375,23.375
2010-01-29,23.864,23.864,23.864,23.864,23.864,23.864,23.864,23.864
2010-01-30,23.072,23.072,23.072,23.072,23.072,23.072,23.072,23.072
2010-01-31,23.241,23.241,23.241,23.241,23.241,23.241,23.241,23.241
2010-02-01,23.702,23.702,23.702,23.702,23.702,23.702,23.702,23.702
2010-02-02,24.668,24.668,24.668,24.668,24.668,24.668,24.668,24.668
2010-02-03,24.569,24.569,24.569,24.569,24.569,24.569,24.569,24.569
2010-02-04,23.985,23.985,23.985,23.985,23.985,23.985,23.985,23.985
2010-02-05,23.686,23.686,23.686,23.686,23.686,23.686,23.686,23.686
2010-02-06,23.834,23.834,23.834,23.834,23.834,23.834,23.834,23.834
2010-02-07,22.573,22.573,22.573,22.573,22.573,22.573,22.573,22.573
2010-02-08,22.822,22.822,22.822,22.822,22.822,22.822,22.822,22.822
2010-02-09,23.692,23.692,23.692,23.692,23.692,23.692,23.692,23.692
2010-02-10,24.409,24.409,24.409,24.409,24.409,24.409,24.409,24.409
2010-02-11,24.095,24.095,24.095,24.095,24.095,24.095,24.095,24.095
2010-02-12,22.986,22.986,22.986,22.986,22.986,22.986,22.986,22.986
2010-02-13,23.719,23.719,23.719,23.719,23.719,23.719,23.719,23.719
2010-02-14,23.331,23.331,23.331,23.331,23.331,23.331,23.331,23.331
2010-02-15,23.437,23.437,23.437,23.437,23.437,23.437,23.437,23.437
2010-02-16,23.789,23.789,23.789,23.789,23.789,23.789,23.789,23.789
2010-02-17,25.101,25.101,25.101,25.101,25.101,25.101,25.101,25.101
2010-02-18,24.298,24.298,24.298,24.298,24.298,24.298,24.298,24.298
2010-02-19,23.76,23.76,23.76,23.76,23.76,23.76,23.76,23.76
2010-02-20,24.755,24.755,24.755,24.755,24.755,24.755,24.755,24.755
2010-02-21,24.789,24.789,24.789,24.789,24.789,24.789,24.789,24.789
2010-02-22,22.524,22.524,22.524,22.524,22.524,22.524,22.524,22.524
2010-02-23,24.095,24.095,24.095,24.095,24.095,24.095,24.095,24.095
2010-02-24,22.647,22.647,22.647,22.647,22.647,22.647,22.647,22.647
2010-02-25,23.288,23.288,23.288,23.288,23.288,23.288,23.288,23.288
2010-02-26,23.61,23.61,23.61,23.61,23.61,23.61,23.61,23.61
2010-02-27,23.815,23.815,23.815,23.815,23.815,23.815,23.815,23.815
2010-02-28,23.975,23.975,23.975,23.975,23.975,23.975,23.975,23.975
2010-03-01,24.162,24.162,24.162,24.162,24.162,24.162,24.162,24.162
2010-03-02,23.435,23.435,23.435,23.435,23.435,23.435,23.435,23.435
2010-03-03,23.599,23.599,23.599,23.599,23.599,23.599,23.599,23.599
2010-03-04,23.897,23.897,23.897,23.897,23.897,23.897,23.897,23.897
2010-03-05,24.392,24.392,24.392,24.392,24.392,24.392,24.392,24.392
2010-03-06,23.618,23.618,23.618,23.618,23.618,23.618,23.618,23.618
2010-03-07,23.079,23.079,23.079,23.079,23.079,23.079,23.079,23.079
2010-03-08,23.79,23.79,23.79,23.79,23.79,23.79,23.79,23.79
2010-03-09,26.45,26.45,26.45,26.45,26.45,26.45,26.45,26.45
2010-03-10,24.457,24.457,24.457,24.457,24.457,24.457,24.457,24.457
2010-03-11,24.172,24.172,24.172,24.172,24.172,24.172,24.172,24.172
2010-03-12,24.498,24.498,24.498,24.498,24.498,24.498,24.498,24.498
2010-03-13,24.516,24.516,24.516,24.516,24.516,24.516,24.516,24.516
2010-03-14,25.976,25.976,25.976,25.976,25.976,25.976,25.976,25.976
2010-03-15,24.308,24.308,24.308,24.308,24.308,24.308,24.308,24.308
2010-03-16,24.849,24.849,24.849,24.849,24.849,24.849,24.849,24.849
2010-03-17,23.766,23.766,23.766,23.766,23.766,23.766,23.766,23.766
2010-03-18,23.937,23.937,23.937,23.937,23.937,23.937,23.937,23.937
2010-03-19,24.6,24.6,24.6,24.6,24.6,24.6,24.6,24.6
2010-03-20,24.269,24.269,24.269,24.269,24.269,24.269,24.269,24.269
2010-03-21,24.54,24.54,24.54,24.54,24.54,24.54,24.54,24.54
2010-03-22,25.494,25.494,25.494,25.494,25.494,25.494,25.494,25.494
2010-03-23,24.59,24.59,24.59,24.59,24.59,24.59,24.59,24.59
2010-03-24,26.106,26.106,26.106,26.106,26.106,26.106,26.106,26.106
2010-03-25,24.675,24.675,24.675,24.675,24.675,24.675,24.675,24.675
2010-03-26,24.16,24.16,24.16,24.16,24.16,24.16,24.16,24.16
2010-03-27,24.528,24.528,24.528,24.528,24.528,24.528,24.528,24.528
2010-03-28,23.907,23.907,23.907,23.907,23.907,23.907,23.907,23.907
2010-03-29,24.295,24.295,24.295,24.295,24.295,24.295,24.295,24.295
2010-03-30,24.562,24.562,24.562,24.562,24.562,24.562,24.562,24.562
2010-03-31,24.378,24.378,24.378,24.378,24.378,24.378,24.378,24.378
2010-04-01,24.495,24.495,24.495,24.495,24.495,24.495,24.495,24.495
2010-04-02,24.29,24.29,24.29,24.29,24.29,24.29,24.29,24.29
2010-04-03,24.605,24.605,24.605,24.605,24.605,24.605,24.605,24.605
2010-04-04,24.124,24.124,24.124,24.124,24.124,24.124,24.124,24.124
2010-04-05,23.672,23.672,23.672,23.672,23.672,23.672,23.672,23.672
2010-04-06,23.843,23.843,23.843,23.843,23.843,23.843,23.843,23.843
2010-04-07,24.036,24.036,24.036,24.036,24.036,24.036,24.036,24.036
2010-04-08,23.9,23.9,23.9,23.9,23.9,23.9,23.9,23.9
2010-04-09,24.647,24.647,24.647,24.647,24.647,24.647,24.647,24.647
2010-04-10,24.142,24.142,24.142,24.142,24.142,24.142,24.142,24.142
2010-04-11,24.737,24.737,24.737,24.737,24.737,24.737,24.737,24.737
2010-04-12,23.783,23.783,23.783,23.783,23.783,23.783,23.783,23.783
2010-04-13,23.092,23.092,23.092,23.092,23.092,23.092,23.092,23.092
2010-04-14,24.222,24.222,24.222,24.222,24.222,24.222,24.222,24.222
2010-04-15,24.294,24.294,24.294,24.294,24.294,24.294,24.294,24.294
2010-04-16,23.718,23.718,23.718,23.718,23.718,23.718,23.718,23.718
2010-04-17,22.425,22.425,22.425,22.425,22.425,22.425,22.425,22.425
2010-04-18,23.358,23.358,23.358,23.358,23.358,23.358,23.358,23.358
2010-04-19,24.321,24.321,24.321,24.321,24.321,24.321,24.321,24.321
2010-04-20,23.739,23.739,23.739,23.739,23.739,23.739,23.739,23.739
2010-04-21,25.113,25.113,25.113,25.113,25.113,25.113,25.113,25.113
2010-04-22,24.228,24.228,24.228,24.228,24.228,24.228,24.228,24.228
2010-04-23,24.849,24.849,24.849,24.849,24.849,24.849,24.849,24.849
2010-04-24,25.018,25.018,25.018,25.018,25.018,25.018,25.018,25.018
2010-04-25,23.395,23.395,23.395,23.395,23.395,23.395,23.395,23.395
2010-04-26,22.984,22.984,22.984,22.984,22.984,22.984,22.984,22.984
2010-04-27,22.902,22.902,22.902,22.902,22.902,22.902,22.902,22.902
2010-04-28,23.084,23.084,23.084,23.084,23.084,23.084,23.084,23.084
2010-04-29,21.896,21.896,21.896,21.896,21.896,21.896,21.896,21.896
2010-04-30,22.266,22.266,22.266,22.266,22.266,22.266,22.266,22.266
2010-05-01,22.744,22.744,22.744,22.744,22.744,22.744,22.744,22.744
2010-05-02,23.819,23.819,23.819,23.819,23.819,23.819,23.819,23.819
2010-05-03,23.503,23.503,23.503,23.503,23.503,23.503,23.503,23.503
2010-05-04,23.082,23.082,23.082,23.082,23.082,23.082,23.082,23.082
2010-05-05,22.598,22.598,22.598,22.598,22.598,22.598,22.598,22.598
2010-05-06,23.53,23.53,23.53,23.53,23.53,23.53,23.53,23.53
2010-05-07,23.061,23.061,23.061,23.061,23.061,23.061,23.061,23.061
2010-05-08,23.437,23.437,23.437,23.437,23.437,23.437,23.437,23.437
2010-05-09,25.174,25.174,25.174,25.174,25.174,25.174,25.174,25.174
2010-05-10,25.337,25.337,25.337,25.337,25.337,25.337,25.337,25.337
2010-05-11,25.046,25.046,25.046,25.046,25.046,25.046,25.046,25.046
2010-05-12,24.651,24.651,24.651,24.651,24.651,24.651,24.651,24.651
2010-05-13,24.719,24.719,24.719,24.719,24.719,24.719,24.719,24.719
2010-05-14,25.227,25.227,25.227,25.227,25.227,25.227,25.227,25.227
2010-05-15,23.907,23.907,23.907,23.907,23.907,23.907,23.907,23.907
2010-05-16,24.242,24.242,24.242,24.242,24.242,24.242,24.242,24.242
2010-05-17,23.015,23.015,23.015,23.015,23.015,23.015,23.015,23.015
2010-05-18,24.264,24.264,24.264,24.264,24.264,24.264,24.264,24.264
2010-05-19,24.247,24.247,24.247,24.247,24.247,24.247,24.247,24.247
2010-05-20,21.467,21.467,21.467,21.467,21.467,21.467,21.467,21.467
2010-05-21,22.479,22.479,22.479,22.479,22.479,22.479,22.479,22.479
2010-05-22,21.872,21.872,21.872,21.872,21.872,21.872,21.872,21.872
2010-05-23,22.465,22.465,22.465,22.465,22.465,22.465,22.465,22.465
2010-05-24,21.712,21.712,21.712,21.712,21.712,21.712,21.712,21.712
2010-05-25,21.678,21.678,21.678,21.678,21.678,21.678,21.678,21.678
2010-05-26,21.134,21.134,21.134,21.134,21.134,21.134,21.134,21.134
2010-05-27,21.341,21.341,21.341,21.341,21.341,21.341,21.341,21.341
2010-05-28,22.633,22.633,22.633,22.633,22.633,22.633,22.633,22.633
2010-05-29,21.429,21.429,21.429,21.429,21.429,21.429,21.429,21.429
2010-05-30,21.685,21.685,21.685,21.685,21.685,21.685,21.685,21.685
2010-05-31,22.263,22.263,22.263,22.263,22.263,22.263,22.263,22.263
2010-06-01,23.137,23.137,23.137,23.137,23.137,23.137,23.137,23.137
2010-06-02,23.047,23.047,23.047,23.047,23.047,23.047,23.047,23.047
2010-06-03,22.478,22.478,22.478,22.478,22.478,22.478,22.478,22.478
2010-06-04,22.025,22.025,22.025,22.025,22.025,22.025,22.025,22.025
2010-06-05,23.73,23.73,23.73,23.73,23.73,23.73,23.73,23.73
2010-06-06,22.17,22.17,22.17,22.17,22.17,22.17,22.17,22.17
2010-06-07,23.007,23.007,23.007,23.007,23.007,23.007,23.007,23.007
2010-06-08,22.321,22.321,22.321,22.321,22.321,22.321,22.321,22.321
2010-06-09,22.377,22.377,22.377,22.377,22.377,22.377,22.377,22.377
2010-06-10,22.187,22.187,22.187,22.187,22.187,22.187,22.187,22.187
2010-06-11,21.7,21.7,21.7,21.7,21.7,21.7,21.7,21.7
2010-06-12,22.813,22.813,22.813,22.813,22.813,22.813,22.813,22.813
2010-06-13,21.952,21.952,21.952,21.952,21.952,21.952,21.952,21.952
2010-06-14,22.871,22.871,22.871,22.871,22.871,22.871,22.871,22.871
2010-06-15,22.562,22.562,22.562,22.562,22.562,22.562,22.562,22.562
2010-06-16,21.834,21.834,21.834,21.834,21.834,21.834,21.834,21.834
2010-06-17,22.975,22.975,22.975,22.975,22.975,22.975,22.975,22.975
2010-06-18,23.367,23.367,23.367,23.367,23.367,23.367,23.367,23.367
2010-06-19,22.815,22.815,22.815,22.815,22.815,22.815,22.815,22.815
2010-06-20,21.23,21.23,21.23,21.23,21.23,21.23,21.23,21.23
2010-06-21,21.889,21.889,21.889,21.889,21.889,21.889,21.889,21.889
2010-06-22,23.069,23.069,23.069,23.069,23.069,23.069,23.069,23.069
2010-06-23,22.671,22.671,22.671,22.671,22.671,22.671,22.671,22.671
2010-06-24,23.597,23.597,23.597,23.597,23.597,23.597,23.597,23.597
2010-06-25,21.58,21.58,21.58,21.58,21.58,21.58,21.58,21.58
2010-06-26,21.468,21.468,21.468,21.468,21.468,21.468,21.468,21.468
2010-06-27,22.639,22.639,22.639,22.639,22.639,22.639,22.639,22.639
2010-06-28,22.26,22.26,22.26,22.26,22.26,22.26,22.26,22.26
2010-06-29,22.388,22.388,22.388,22.388,22.388,22.388,22.388,22.388
2010-06-30,22.252,22.252,22.252,22.252,22.252,22.252,22.252,22.252
2010-07-01,23.014,23.014,23.014,23.014,23.014,23.014,23.014,23.014
2010-07-02,22.322,22.322,22.322,22.322,22.322,22.322,22.322,22.322
2010-07-03,21.1,21.1,21.1,21.1,21.1,21.1,21.1,21.1
2010-07-04,22.918,22.918,22.918,22.918,22.918,22.918,22.918,22.918
2010-07-05,22.43,22.43,22.43,22.43,22.43,22.43,22.43,22.43
2010-07-06,22.095,22.095,22.095,22.095,22.095,22.095,22.095,22.095
2010-07-07,21.039,21.039,21.039,21.039,21.039,21.039,21.039,21.039
2010-07-08,21.986,21.986,21.986,21.986,21.986,21.986,21.986,21.986
2010-07-09,22.856,22.856,22.856,22.856,22.856,22.856,22.856,22.856
2010-07-10,22.19,22.19,22.19,22.19,22.19,22.19,22.19,22.19
2010-07-11,21.481,21.481,21.481,21.481,21.481,21.481,21.481,21.481
2010-07-12,21.126,21.126,21.126,21.126,21.126,21.126,21.126,21.126
2010-07-13,22.032,22.032,22.032,22.032,22.032,22.032,22.032,22.032
2010-07-14,23.515,23.515,23.515,23.515,23.515,23.515,23.515,23.515
2010-07-15,21.334,21.334,21.334,21.334,21.334,21.334,21.334,21.334
2010-07-16,19.159,19.159,19.159,19.159,19.159,19.159,19.159,19.159
2010-07-17,21.82,21.82,21.82,21.82,21.82,21.82,21.82,21.82
2010-07-18,22.139,22.139,22.139,22.139,22.139,22.139,22.139,22.139
2010-07-19,22.888,22.888,22.888,22.888,22.888,22.888,22.888,22.888
2010-07-20,21.538,21.538,21.538,21.538,21.538,21.538,21.538,21.538
2010-07-21,21.826,21.826,21.826,21.826,21.826,21.826,21.826,21.826
2010-07-22,22.229,22.229,22.229,22.229,22.229,22.229,22.229,22.229
2010-07-23,22.481,22.481,22.481,22.481,22.481,22.481,22.481,22.481
2010-07-24,22.847,22.847,22.847,22.847,22.847,22.847,22.847,22.847
2010-07-25,22.046,22.046,22.046,22.046,22.046,22.046,22.046,22.046
2010-07-26,22.13,22.13,22.13,22.13,22.13,22.13,22.13,22.13
2010-07-27,21.486,21.486,21.486,21.486,21.486,21.486,21.486,21.486
2010-07-28,21.829,21.829,21.829,21.829,21.829,21.829,21.829,21.829
2010-07-29,23.589,23.589,23.589,23.589,23.589,23.589,23.589,23.589
2010-07-30,21.631,21.631,21.631,21.631,21.631,21.631,21.631,21.631
2010-07-31,21.415,21.415,21.415,21.415,21.415,21.415,21.415,21.415
2010-08-01,22.013,22.013,22.013,22.013,22.013,22.013,22.013,22.013
2010-08-02,20.871,20.871,20.871,20.871,20.871,20.871,20.871,20.871
2010-08-03,24.124,24.124,24.124,24.124,24.124,24.124,24.124,24.124
2010-08-04,22.202,22.202,22.202,22.202,22.202,22.202,22.202,22.202
2010-08-05,22.833,22.833,22.833,22.833,22.833,22.833,22.833,22.833
2010-08-06,21.858,21.858,21.858,21.858,21.858,21.858,21.858,21.858
2010-08-07,21.646,21.646,21.646,21.646,21.646,21.646,21.646,21.646
2010-08-08,22.041,22.041,22.041,22.041,22.041,22.041,22.041,22.041
2010-08-09,22.174,22.174,22.174,22.174,22.174,22.174,22.174,22.174
2010-08-10,22.43,22.43,22.43,22.43,22.43,22.43,22.43,22.43
2010-08-11,21.69,21.69,21.69,21.69,21.69,21.69,21.69,21.69
2010-08-12,22.068,22.068,22.068,22.068,22.068,22.068,22.068,22.068
2010-08-13,21.54,21.54,21.54,21.54,21.54,21.54,21.54,21.54
2010-08-14,21.663,21.663,21.663,21.663,21.663,21.663,21.663,21.663
2010-08-15,22.562,22.562,22.562,22.562,22.562,22.562,22.562,22.562
2010-08-16,21.152,21.152,21.152,21.152,21.152,21.152,21.152,21.152
2010-08-17,21.691,21.691,21.691,21.691,21.691,21.691,21.691,21.691
2010-08-18,22.448,22.448,22.448,22.448,22.448,22.448,22.448,22.448
2010-08-19,21.717,21.717,21.717,21.717,21.717,21.717,21.717,21.717
2010-08-20,21.696,21.696,21.696,21.696,21.696,21.696,21.696,21.696
2010-08-21,21.842,21.842,21.842,21.842,21.842,21.842,21.842,21.842
2010-08-22,22.683,22.683,22.683,22.683,22.683,22.683,22.683,22.683
2010-08-23,22.718,22.718,22.718,22.718,22.718,22.718,22.718,22.718
2010-08-24,20.693,20.693,20.693,20.693,20.693,20.693,20.693,20.693
2010-08-25,22.418,22.418,22.418,22.418,22.418,22.418,22.418,22.418
2010-08-26,24.019,24.019,24.019,24.019,24.019,24.019,24.019,24.019
2010-08-27,22.939,22.939,22.939,22.939,22.939,22.939,22.939,22.939
2010-08-28,22.838,22.838,22.838,22.838,22.838,22.838,22.838,22.838
2010-08-29,20.559,20.559,20.559,20.559,20.559,20.559,20.559,20.559
2010-08-30,23.02,23.02,23.02,23.02,23.02,23.02,23.02,23.02
2010-08-31,23.886,23.886,23.886,23.886,23.886,23.886,23.886,23.886
2010-09-01,23.07,23.07,23.07,23.07,23.07,23.07,23.07,23.07
2010-09-02,21.836,21.836,21.836,21.836,21.836,21.836,21.836,21.836
2010-09-03,20.468,20.468,20.468,20.468,20.468,20.468,20.468,20.468
2010-09-04,21.71,21.71,21.71,21.71,21.71,21.71,21.71,21.71
2010-09-05,21.425,21.425,21.425,21.425,21.425,21.425,21.425,21.425
2010-09-06,22.368,22.368,22.368,22.368,22.368,22.368,22.368,22.368
2010-09-07,21.747,21.747,21.747,21.747,21.747,21.747,21.747,21.747
2010-09-08,20.623,20.623,20.623,20.623,20.623,20.623,20.623,20.623
2010-09-09,22.697,22.697,22.697,22.697,22.697,22.697,22.697,22.697
2010-09-10,22.652,22.652,22.652,22.652,22.652,22.652,22.652,22.652
2010-09-11,22.437,22.437,22.437,22.437,22.437,22.437,22.437,22.437
2010-09-12,21.798,21.798,21.798,21.798,21.798,21.798,21.798,21.798
2010-09-13,20.929,20.929,20.929,20.929,20.929,20.929,20.929,20.929
2010-09-14,21.636,21.636,21.636,21.636,21.636,21.636,21.636,21.636
2010-09-15,22.154,22.154,22.154,22.154,22.154,22.154,22.154,22.154
2010-09-16,22.085,22.085,22.085,22.085,22.085,22.085,22.085,22.085
2010-09-17,21.863,21.863,21.863,21.863,21.863,21.863,21.863,21.863
2010-09-18,20.043,20.043,20.043,20.043,20.043,20.043,20.043,20.043
2010-09-19,21.251,21.251,21.251,21.251,21.251,21.251,21.251,21.251
2010-09-20,21.066,21.066,21.066,21.066,21.066,21.066,21.066,21.066
